,coconut_id,contains_sugar,contains_ring_sugars,contains_linear_sugars,molecular_weight,npl_score,number_of_carbons,number_of_nitrogens,number_of_oxygens,fsp3,hBondAcceptorCount,hBondDonorCount,lipinskiRuleOf5Failures,numberSpiroAtoms,xlogp
8544,CNP0178004,0,False,False,408.4430343602252,2.438616330732349,21,0,8,0.8095238095238091,8,3,0,0,0.20599999999999902
8545,CNP0191227,0,False,False,686.6131142452688,2.192090386884979,30,0,18,0.6333333333333331,18,10,4,0,-3.002
8546,CNP0420612,0,False,False,525.5033872293802,1.109657067474582,24,1,12,0.583333333333333,13,6,3,0,-1.123
8547,CNP0330230,0,False,False,786.7771280592417,1.57312624909643,45,0,13,0.177777777777777,13,10,3,0,2.296000000000001
8548,CNP0062505,0,False,False,455.45975781606984,0.23295300985895,27,1,6,0.11111111111111101,7,0,0,0,3.043
8549,CNP0437776,0,False,False,324.35123852514977,0.7404385498311791,19,1,4,0.26315789473684204,5,2,0,0,1.173
8550,CNP0269932,0,False,False,248.31806831104396,1.9234137706172252,15,0,3,0.6000000000000001,3,2,0,0,1.387
8551,CNP0437777,0,False,False,153.13565454404073,0.092298818371395,7,1,3,0.0,1,2,0,0,-0.777
8552,CNP0206711,0,False,False,620.6923362259421,0.8716336900221271,37,2,7,0.27027027027027,9,2,1,0,2.037
8553,CNP0206951,0,False,False,255.26918624129942,0.079909317982904,15,1,3,0.133333333333333,4,1,0,0,1.698999999999999
8554,CNP0437778,0,False,False,1327.8188263434329,1.916991712469252,93,2,5,0.5591397849462361,7,6,3,1,21.165999999999997
8555,CNP0437779,0,False,False,366.88457598715456,1.973943774680382,22,2,1,0.954545454545454,2,2,0,0,4.334
8556,CNP0141354,0,False,False,692.791675541711,2.298499480347942,36,0,13,0.833333333333333,13,7,3,0,1.813000000000001
8557,CNP0104672,0,False,False,263.31115389257354,0.47762683085114604,14,3,1,0.5,4,1,0,0,1.223
8558,CNP0192982,0,False,False,592.8049421255913,2.500738923208661,34,0,8,0.8823529411764701,8,6,2,0,4.415999999999999
8559,CNP0280711,0,False,False,644.6325164099817,0.632465510871795,32,6,9,0.3125,15,4,3,0,-1.316
8560,CNP0235354,0,False,False,520.7421615647853,2.470367959126387,31,0,6,0.9354838709677411,6,4,2,0,5.254
8561,CNP0357321,0,False,False,394.33186380666416,0.979145921081438,21,0,8,0.14285714285714202,8,3,0,1,0.666
8562,CNP0367972,0,False,False,358.42893806986547,2.357858059203351,21,0,5,0.5238095238095231,5,1,0,0,2.263999999999999
8563,CNP0204546,0,False,False,193.19962524970788,0.769563068890025,10,1,3,0.4,4,0,0,0,0.162
8564,CNP0092702,0,False,False,239.23158368871543,0.8074029985295981,9,5,3,0.44444444444444403,8,4,0,0,-2.092
8565,CNP0254385,0,False,False,294.2589424215008,1.062977307825368,17,0,5,0.0,5,2,0,0,1.4100000000000001
8566,CNP0310804,0,False,False,338.3977701269929,1.489618401304531,21,0,4,0.33333333333333304,4,1,0,0,3.398999999999999
8567,CNP0215671,0,False,False,512.507894416014,1.036452317131245,30,0,8,0.2,8,2,1,0,4.071999999999999
8568,CNP0103105,0,False,False,306.22494951384505,1.4984816799044651,14,0,8,0.21428571428571402,8,2,0,0,0.009999999999999001
8569,CNP0272963,0,False,False,268.35087107383856,0.762062984529919,18,0,2,0.33333333333333304,2,0,0,0,3.887
8570,CNP0202496,1,True,False,638.7872754006478,2.532899603916828,34,0,11,0.794117647058823,11,5,3,0,-0.060999999999999006
8571,CNP0284605,0,False,False,394.374957791186,0.60314660327999,22,0,7,0.22727272727272702,7,0,0,0,2.039999999999999
8572,CNP0034810,0,False,False,381.4705493063705,-0.28676866611137003,25,3,1,0.12,2,0,0,0,4.442
8573,CNP0199543,0,False,False,772.8797926083674,1.322262221479476,47,0,10,0.319148936170212,10,4,3,0,5.626000000000002
8574,CNP0323282,0,False,False,438.51378549667794,1.605410932144589,26,0,6,0.34615384615384603,6,3,0,0,3.404
8575,CNP0137430,0,False,False,377.86582211279114,0.904936544517777,19,3,3,0.631578947368421,6,0,0,1,-0.550999999999999
8576,CNP0247096,0,False,False,362.4176071006469,2.291108853821496,20,0,6,0.65,6,4,0,0,2.045
8577,CNP0325358,0,False,False,344.4454146499477,2.00004509865558,21,0,4,0.42857142857142805,4,2,0,0,3.080999999999999
8578,CNP0427128,0,False,False,480.63999728423306,1.911189710542168,29,2,4,0.689655172413793,6,3,1,0,7.402
8579,CNP0026709,0,False,False,324.3296895078241,0.48939487247661706,15,2,6,0.6000000000000001,8,1,0,0,1.073
8580,CNP0103245,0,False,False,919.0594247623862,2.591857438149742,45,0,19,0.955555555555555,19,11,4,0,1.2690000000000001
8581,CNP0071673,0,False,False,194.23074579065184,0.279904889117535,10,2,2,0.5,4,0,0,0,0.267
8582,CNP0220871,0,False,False,500.66789963739103,2.514326203299642,30,0,6,0.8,6,2,1,0,4.747999999999999
8583,CNP0071965,0,False,False,364.47658259282014,2.201604856900827,21,0,5,0.7619047619047611,5,3,0,0,0.14800000000000002
8584,CNP0437780,0,False,False,487.5927459842811,1.176346030215095,25,5,5,0.44,10,6,2,0,2.26
8585,CNP0026649,0,False,False,135.12363369853435,-0.63623179241603,6,3,1,0.16666666666666602,2,0,0,0,0.167999999999999
8586,CNP0320011,0,False,False,270.36511776156806,1.400017110576528,15,0,4,0.6666666666666661,4,1,1,0,4.830000000000001
8587,CNP0192990,0,False,False,529.6709674278072,1.4468338312417162,32,3,4,0.59375,7,2,1,0,4.619999999999999
8588,CNP0307725,0,False,False,372.4555554743051,2.296886010244715,22,0,5,0.636363636363636,5,0,0,0,3.613
8589,CNP0338295,0,False,False,422.564373645656,0.9037957205298701,20,2,4,0.45,6,0,0,0,2.287
8590,CNP0299457,0,False,False,229.23346370986442,1.486160761555586,9,3,4,0.6666666666666661,7,4,0,0,-4.198
8591,CNP0200684,0,False,False,272.3858996788563,1.103201212773879,17,2,1,0.5882352941176471,3,1,0,0,1.908
8592,CNP0075767,0,False,False,436.4962691691044,2.964632775517024,23,0,8,0.826086956521739,8,5,0,0,-0.229
8593,CNP0015219,0,False,False,379.5375861279183,1.566966072869864,21,3,3,0.8571428571428571,4,2,0,0,2.999
8594,CNP0300434,0,False,False,398.57909674457613,2.641144562709449,26,0,3,0.923076923076923,3,0,1,0,6.817
8595,CNP0357909,0,False,False,135.12363369853435,0.12372995317381301,6,3,1,0.0,4,1,0,0,1.19
8596,CNP0368841,0,False,False,722.306336353102,2.115620199191134,38,1,10,0.7368421052631571,11,3,2,0,4.28
8597,CNP0131062,0,False,False,407.46643939286884,0.20357991381902002,22,5,3,0.318181818181818,6,2,0,0,1.58
8598,CNP0272526,1,True,False,502.4683112224338,1.626422074507061,25,0,11,0.36,11,5,2,0,1.311
8599,CNP0367393,0,False,False,214.26028296373187,0.7395079355684011,14,0,2,0.21428571428571402,2,1,0,0,2.923
8600,CNP0332857,0,False,False,296.27482392915243,0.660063682246238,17,0,5,0.11764705882352901,5,1,0,0,1.921
8601,CNP0179816,0,False,False,313.3533437918242,-0.12964657432703902,20,3,1,0.1,4,0,0,0,1.693
8602,CNP0372665,0,False,False,449.58612000099475,0.774210480031536,27,3,3,0.44444444444444403,6,2,0,0,2.753
8603,CNP0134896,0,False,False,500.6313368322985,0.8398185096142481,27,4,5,0.6666666666666661,9,1,2,0,1.187
8604,CNP0014640,0,False,False,344.38402787580833,0.75471124597373,18,4,2,0.555555555555555,6,1,0,0,0.655
8605,CNP0262901,1,True,False,941.0235558837112,1.698000551738543,49,0,18,0.673469387755102,18,6,3,0,1.255
8606,CNP0314270,0,False,False,578.6921367521082,1.694814820000287,31,0,10,0.5806451612903221,10,5,1,0,2.492
8607,CNP0406096,0,False,False,670.6153441376214,1.616369129911001,33,0,15,0.42424242424242403,15,5,2,0,-0.223999999999999
8608,CNP0337435,0,False,False,323.41383849893776,-0.7446891984155041,18,3,1,0.11111111111111101,4,1,0,0,2.683
8609,CNP0071861,0,False,False,222.23762102529466,1.746692840194328,12,0,4,0.416666666666666,4,2,0,0,0.644999999999999
8610,CNP0299459,0,False,False,310.30144133359204,0.868805240217396,18,0,5,0.11111111111111101,5,2,0,0,2.117
8611,CNP0341506,0,False,False,226.22629005607604,2.393360388849491,11,0,5,0.636363636363636,5,2,0,1,-0.42200000000000004
8612,CNP0437781,0,False,False,165.18948442535049,1.84039845726578,9,1,2,0.44444444444444403,2,1,0,1,1.094
8613,CNP0014463,0,False,False,390.43037069904955,-0.330133409036863,19,2,4,0.31578947368421,6,0,0,0,0.9500000000000001
8614,CNP0081129,0,False,False,373.4468476204419,1.402662273652927,20,3,4,0.6000000000000001,7,2,0,1,-1.075
8615,CNP0437782,0,False,False,906.1400065399337,2.122389744477147,56,4,7,0.5714285714285711,10,7,3,3,5.412
8616,CNP0366432,0,False,False,338.32985217342434,0.405596824974825,20,0,4,0.2,4,0,0,0,1.832
8617,CNP0239836,0,False,False,288.34057580198197,0.990583891557657,13,2,5,0.769230769230769,7,2,0,0,1.237
8618,CNP0315944,0,False,False,334.45056026081124,2.179343396652113,20,0,4,0.8,4,1,0,0,4.629
8619,CNP0053824,0,False,False,268.3094119092388,0.106481825508763,20,0,1,0.0,1,1,0,0,4.609
8620,CNP0140224,0,False,False,323.3863917558457,0.565819314655943,20,1,3,0.25,4,1,0,0,1.8530000000000002
8621,CNP0420021,0,False,False,1252.6244824846515,1.588407767376325,77,5,10,0.5324675324675321,15,11,5,0,7.997000000000002
8622,CNP0227915,0,False,False,516.7103985494821,2.5572673844361162,31,0,6,0.9032258064516121,6,0,2,0,9.258
8623,CNP0191115,0,False,False,326.3870342302049,1.314294053469924,20,0,4,0.4,4,2,0,0,2.177
8624,CNP0290666,0,False,False,428.64821306110684,2.607162818880303,28,0,3,0.892857142857142,3,2,1,0,8.657000000000002
8625,CNP0351186,0,False,False,372.79967296682935,0.403727331920458,20,0,5,0.2,5,1,0,0,2.03
8626,CNP0359761,0,False,False,436.53936315362614,2.675798216554416,24,0,7,0.833333333333333,7,3,0,0,1.498999999999999
8627,CNP0414527,0,False,False,467.53939962054966,0.223742821373407,24,3,5,0.291666666666666,8,2,0,0,-0.06199999999999901
8628,CNP0219891,0,False,False,245.3605198212065,1.7660616031945522,16,1,1,0.8125,2,0,0,0,2.497
8629,CNP0282771,0,False,False,363.3707056718985,-0.085749150785091,19,5,3,0.157894736842105,8,4,0,0,0.14100000000000001
8630,CNP0437783,0,False,False,438.50140384496285,0.33898690859184905,22,4,4,0.318181818181818,8,2,0,0,0.8640000000000001
8631,CNP0025891,0,False,False,386.84782597645847,-0.283520070137092,21,2,2,0.28571428571428503,4,0,0,0,2.441
8632,CNP0210160,0,False,False,196.2691776818883,1.443053934074964,13,0,0,0.07692307692307601,0,0,0,0,4.063
8633,CNP0371374,0,False,False,381.4225549122121,0.938741963244451,22,1,5,0.27272727272727204,6,3,0,0,3.207999999999999
8634,CNP0306869,0,False,False,202.1617242779783,1.062789601987845,8,0,6,0.375,6,2,0,0,-0.29000000000000004
8635,CNP0386967,0,False,False,392.44852984229243,0.608906299154451,23,2,4,0.30434782608695604,6,2,0,0,2.638
8636,CNP0199039,0,False,False,172.2235247349349,2.270555564125065,12,0,1,0.33333333333333304,1,1,0,0,3.174
8637,CNP0215734,0,False,False,263.31706503047604,-0.347250083181947,12,3,2,0.33333333333333304,5,0,0,0,0.885
8638,CNP0284787,0,False,False,544.806727342883,2.4297126793626243,34,0,5,0.9411764705882351,5,1,2,0,9.135
8639,CNP0154030,0,False,False,526.4466890314881,1.177846771853125,26,0,12,0.15384615384615302,12,5,2,0,3.196999999999999
8640,CNP0427129,0,False,False,497.54124079918114,0.6005645424642551,26,3,7,0.423076923076923,10,6,1,0,1.952999999999999
8641,CNP0411960,0,False,False,693.1374278541573,1.065645278104093,37,0,11,0.378378378378378,11,1,3,1,2.417
8642,CNP0332691,0,False,False,1281.3892090740674,2.400217765652897,60,0,29,0.9500000000000001,29,15,4,0,-2.9779999999999998
8643,CNP0437784,1,True,False,1230.0671489581518,2.102928166052221,56,0,31,0.392857142857142,30,16,4,0,-0.37600000000000006
8644,CNP0226835,0,False,False,346.4182021730774,2.139618817061253,20,0,5,0.65,5,2,0,0,3.738999999999999
8645,CNP0378827,0,False,False,436.4580755942193,0.6662055036557141,24,2,6,0.33333333333333304,8,0,0,0,-0.32
8646,CNP0259198,0,False,False,316.305991872025,1.480061641655499,17,0,6,0.29411764705882304,6,2,0,0,1.369
8647,CNP0036276,0,False,False,499.59957347568513,1.072997934300846,26,3,4,0.5,7,4,0,0,0.9630000000000001
8648,CNP0204017,0,False,False,342.4758927165324,0.9263384440158231,21,2,2,0.5714285714285711,4,1,0,0,2.857
8649,CNP0230044,0,False,False,420.4586706666499,0.36512814762135903,24,2,5,0.33333333333333304,7,1,0,0,0.26
8650,CNP0181177,0,False,False,305.35545807919505,-1.230650710440468,17,3,1,0.11764705882352901,4,0,0,0,0.665
8651,CNP0303619,0,False,False,310.15276826355154,0.7024443433641441,18,0,4,0.22222222222222202,4,0,0,0,1.060999999999999
8652,CNP0437785,0,False,False,396.48355844731026,0.5616486805819191,22,4,3,0.5454545454545451,7,1,0,0,0.379999999999999
8653,CNP0270269,0,False,False,210.35616708207192,1.923511215678207,14,0,1,0.785714285714285,1,0,2,0,6.33
8654,CNP0014817,0,False,False,415.48360584923887,1.172585727036254,22,3,5,0.59090909090909,8,1,0,1,-0.8879999999999991
8655,CNP0072456,0,False,False,364.43348860829843,2.174920898036816,20,0,6,0.7000000000000001,6,2,0,0,1.308
8656,CNP0437786,0,False,False,1782.611466475231,1.222951363399911,76,16,29,0.486842105263157,43,26,4,0,-1.030000000000003
8657,CNP0015044,0,False,False,317.35864801815853,0.539682627868417,17,3,2,0.529411764705882,5,0,0,0,0.9599999999999991
8658,CNP0214033,0,False,False,506.5431682222587,2.467233676473543,26,0,10,0.769230769230769,10,0,1,0,1.92
8659,CNP0437787,0,False,False,864.2060808377398,2.383421862025357,51,3,8,0.8627450980392151,11,9,5,0,7.206000000000001
8660,CNP0029939,0,False,False,497.59286869565074,0.242005315911229,23,5,4,0.30434782608695604,9,3,0,0,0.35900000000000004
8661,CNP0376501,0,False,False,437.3882654390541,0.346632089352356,21,3,3,0.33333333333333304,4,1,0,0,2.451
8662,CNP0286203,0,False,False,524.9058377397187,1.449205309868909,23,2,10,0.43478260869565205,12,8,3,0,0.252
8663,CNP0437788,0,False,False,887.1053437116916,2.390960701614102,49,0,14,0.7755102040816321,14,5,3,3,3.551
8664,CNP0359142,0,False,False,356.4561505467356,1.5194638017790432,22,0,4,0.636363636363636,4,0,0,0,3.588
8665,CNP0437789,0,False,False,226.31574361483416,1.26391057175268,12,2,2,0.75,2,2,0,0,1.764
8666,CNP0437790,0,False,False,758.8613371531499,1.246293176261765,40,6,9,0.5,15,4,2,0,-0.6889999999999991
8667,CNP0114151,0,False,False,302.45175040567244,2.458609058608375,20,0,2,0.85,2,1,0,0,4.247999999999999
8668,CNP0339949,0,False,False,398.4249908219641,0.49675303674333504,23,0,5,0.30434782608695604,5,0,0,0,2.493999999999999
8669,CNP0386004,0,False,False,378.3788184533312,0.37106583218592604,21,2,5,0.14285714285714202,7,3,0,0,1.6440000000000001
8670,CNP0002894,0,False,False,206.281310082247,1.06671233818399,13,0,2,0.461538461538461,2,0,0,0,3.195
8671,CNP0437791,0,False,False,215.16375232090314,0.101598699390834,7,3,5,0.0,2,6,1,0,-2.137
8672,CNP0344781,0,False,False,190.24207675987046,1.207957117518013,11,2,1,0.5454545454545451,3,1,0,0,-0.251
8673,CNP0273587,0,False,False,1492.04505076833,0.959863625518638,65,7,24,0.24615384615384603,31,16,3,0,-0.519000000000002
8674,CNP0370702,0,False,False,506.63425660093884,1.656044313942815,30,2,5,0.5666666666666661,5,3,1,0,4.8690000000000015
8675,CNP0352012,0,False,False,819.1239553802693,1.665288431982285,52,2,6,0.519230769230769,8,7,4,1,5.736000000000002
8676,CNP0437792,1,True,False,944.9838281087514,1.471705221720765,46,8,14,0.413043478260869,22,14,4,0,-1.1350000000000011
8677,CNP0083610,0,False,False,373.4053884558421,0.514515304341704,22,3,3,0.18181818181818102,6,2,0,0,-0.42000000000000004
8678,CNP0392367,0,False,False,375.41636955385707,1.270562911865881,20,1,6,0.5,7,2,0,0,1.363
8679,CNP0390620,0,False,False,389.4462525480112,0.92504142479952,20,3,5,0.5,8,3,0,0,2.347
8680,CNP0272074,0,False,False,783.0917476899053,1.688390869690294,49,2,6,0.612244897959183,8,6,3,0,4.295999999999999
8681,CNP0272609,0,False,False,524.5584546574797,2.432580316927494,26,0,11,0.769230769230769,11,2,2,1,0.772
8682,CNP0403633,0,False,False,234.33454489112614,1.9870021186813371,15,0,2,0.7333333333333331,2,1,0,0,3.215
8683,CNP0412791,0,False,False,446.5423835421138,0.661241685965128,26,4,3,0.423076923076923,7,2,0,0,1.494999999999999
8684,CNP0247827,0,False,False,163.60390837926673,0.24628363038144602,9,1,0,0.22222222222222202,1,0,0,0,1.228
8685,CNP0051439,0,False,False,300.738523175816,0.6921596920621861,13,2,4,0.461538461538461,6,2,0,0,1.003
8686,CNP0437793,0,False,False,331.53610575549556,1.194604451201844,22,1,1,0.6818181818181811,2,1,2,0,7.894
8687,CNP0201199,0,False,False,865.2323050191767,1.9533911720981232,56,0,7,0.7142857142857141,7,3,3,2,16.29800000000001
8688,CNP0427131,0,False,False,310.43072328715726,1.208297579044607,21,0,2,0.42857142857142805,2,2,1,0,6.201
8689,CNP0190613,0,False,False,586.8020264070803,1.555242052589127,38,0,5,0.552631578947368,5,1,2,0,8.133000000000003
8690,CNP0261155,0,False,False,470.5638553356899,0.22368529973005602,28,4,3,0.321428571428571,7,1,0,0,2.208
8691,CNP0371810,0,False,False,398.44981479101085,1.4798962235797561,23,0,6,0.521739130434782,6,0,0,0,1.6840000000000002
8692,CNP0225598,0,False,False,426.71851952249875,2.010163693562036,30,0,1,0.6666666666666661,1,1,2,0,9.509000000000004
8693,CNP0132428,0,False,False,324.4557058716748,1.700118456958427,19,0,4,0.7894736842105261,4,1,1,0,3.265
8694,CNP0361321,0,False,False,170.16291442283952,1.427516144044573,8,0,4,0.5,4,1,0,0,0.5830000000000001
8695,CNP0437794,0,False,False,693.9589811783754,2.026798205291506,39,1,6,0.6666666666666661,7,2,2,1,8.101999999999999
8696,CNP0196104,0,False,False,619.1008593339493,1.762538981222789,42,0,2,0.928571428571428,2,0,3,0,21.647999999999996
8697,CNP0127705,0,False,False,835.081901143239,1.474591923215713,54,2,6,0.481481481481481,8,4,3,0,8.315000000000001
8698,CNP0083991,0,False,False,623.0033403956872,1.84497818157708,39,0,5,0.897435897435897,5,1,3,0,16.660000000000007
8699,CNP0044755,0,False,False,392.45179543200703,-0.028100535767946,22,4,3,0.318181818181818,7,0,0,0,0.555999999999999
8700,CNP0128451,0,False,False,745.0087305067194,2.073635619038354,46,6,3,0.652173913043478,9,7,3,1,7.243
8701,CNP0059173,0,False,False,458.5756657723572,0.97027271183382,23,4,4,0.652173913043478,8,2,0,0,0.7080000000000001
8702,CNP0198589,0,False,False,536.7415664923548,2.478451576391964,31,0,7,0.7096774193548381,7,5,1,0,2.965
8703,CNP0224549,0,False,False,484.54084757617835,0.938462416876859,30,0,6,0.16666666666666602,6,4,0,0,4.009
8704,CNP0437795,0,False,False,311.33582746425054,2.029035066792404,17,3,3,0.9411764705882351,2,1,0,0,0.759999999999999
8705,CNP0412844,0,False,False,720.9392643189849,1.203933125867024,41,4,7,0.6341463414634141,11,2,3,0,4.191
8706,CNP0177184,0,False,False,200.2352963290848,1.234072518011304,9,2,3,0.777777777777777,5,3,0,0,0.48800000000000004
8707,CNP0338131,0,False,False,415.43561145508045,1.148275650388589,19,1,9,0.684210526315789,10,5,0,0,-1.458
8708,CNP0437796,0,False,False,619.8783163773995,1.789685587796992,38,3,4,0.631578947368421,7,6,4,0,7.023000000000001
8709,CNP0136953,0,False,False,317.338747232891,0.509443290076535,20,1,3,0.15,4,1,0,0,1.8379999999999992
8710,CNP0018380,0,False,False,780.9547461779104,1.166599986173088,40,8,8,0.65,16,6,3,0,3.862
8711,CNP0136534,0,False,False,353.8685314725925,0.5158001663603531,16,3,2,0.5625,5,1,0,0,1.352
8712,CNP0427132,0,False,False,1318.5583228628366,1.357278857740314,66,11,17,0.636363636363636,28,13,5,0,7.325000000000007
8713,CNP0437797,0,False,False,1191.0610456026625,1.285416645943819,42,8,22,0.5714285714285711,30,13,4,0,-6.897
8714,CNP0215117,0,False,False,558.4902276910706,1.726006325330396,30,0,11,0.133333333333333,11,7,3,0,1.029
8715,CNP0427133,0,False,False,922.6204235877941,2.246926177693606,40,0,26,0.30000000000000004,26,9,3,0,-0.774000000000001
8716,CNP0437798,0,False,False,492.48843848491526,0.14154517534781502,25,2,5,0.4,7,1,0,0,2.662000000000001
8717,CNP0052014,0,False,False,357.34651199676335,0.450831248485526,17,3,1,0.5882352941176471,4,1,0,0,2.279
8718,CNP0102918,0,False,False,278.34409064305294,1.3034885235319429,16,0,4,0.5625,4,1,0,0,3.92
8719,CNP0437799,0,False,False,396.4437300525031,0.284435668914091,20,6,3,0.35000000000000003,4,2,0,0,0.32
8720,CNP0054563,0,False,False,392.42635142143354,-0.16882350477771402,22,0,5,0.09090909090909001,5,0,0,0,2.691
8721,CNP0053977,0,False,False,405.78814419831235,-0.26027906510379,22,1,5,0.0,6,1,0,0,2.5460000000000003
8722,CNP0243025,0,False,False,178.18661205863867,2.795264616175518,6,2,4,1.0,6,6,1,0,-1.592000000000001
8723,CNP0163712,0,False,False,270.30801135553867,-0.6966648829710941,14,2,2,0.07142857142857101,4,0,0,0,1.05
8724,CNP0145992,0,False,False,344.4486802396623,1.852402463090315,20,2,3,0.7000000000000001,5,0,0,0,2.392
8725,CNP0095308,0,False,False,273.37066064556393,1.29023752689404,17,1,2,0.5882352941176471,3,1,0,0,1.26
8726,CNP0437800,0,False,False,707.774657107117,1.556356148582192,35,7,9,0.542857142857142,16,6,4,0,2.392999999999999
8727,CNP0437801,0,False,False,646.9866186143781,2.170399843896318,42,2,3,0.8571428571428571,5,4,2,1,8.148
8728,CNP0018502,0,False,False,650.7265205071727,0.856338035288377,32,8,7,0.375,15,9,4,0,-4.244
8729,CNP0381396,0,False,False,606.7022775764656,1.975797346343732,32,0,11,0.7812500000000001,11,0,3,1,4.007
8730,CNP0426896,0,False,False,869.0884224565486,2.340603504989753,46,0,15,0.8478260869565211,15,4,3,1,3.374
8731,CNP0437802,1,True,False,749.7418759745593,1.449206759081594,37,4,13,0.45945945945945904,16,8,4,0,-0.46
8732,CNP0036117,0,False,False,632.9998296047456,1.7890781510567342,43,0,3,0.581395348837209,3,2,3,0,11.495000000000006
8733,CNP0437803,0,False,False,1035.0602643349857,1.7532537538664261,53,6,16,0.39622641509433904,22,15,4,0,0.320999999999998
8734,CNP0283417,0,False,False,388.41676682698926,0.166150648125638,23,2,4,0.130434782608695,6,2,0,0,1.9349999999999992
8735,CNP0147503,0,False,False,897.1103668326979,1.8418433200431261,49,2,10,0.530612244897959,12,7,4,3,5.290000000000001
8736,CNP0345637,0,False,False,199.29036375718437,0.7180876329864451,11,1,2,0.7272727272727271,3,0,0,0,2.986999999999999
8737,CNP0169744,0,False,False,469.57909436898217,0.8469100656399461,28,5,2,0.42857142857142805,7,2,0,0,2.8939999999999992
8738,CNP0345946,0,False,False,794.9715668132061,2.344175469258876,44,2,11,0.84090909090909,13,5,2,0,4.085000000000001
8739,CNP0309438,0,False,False,264.2841760232354,0.9313576578681021,11,6,2,0.45454545454545403,8,4,0,0,-1.980999999999999
8740,CNP0260395,0,False,False,640.9324388618646,2.2616968472952452,37,0,8,0.8918918918918911,8,4,3,0,5.609
8741,CNP0400725,0,False,False,465.4562429749989,0.605162120405208,24,3,7,0.25,10,3,0,0,2.4179999999999993
8742,CNP0427134,0,False,False,456.5372379312502,0.8852466094851381,27,4,3,0.33333333333333304,7,4,0,0,2.230999999999999
8743,CNP0175413,0,False,False,518.6067989228418,0.500480035764957,32,4,3,0.28125,7,2,1,0,2.818
8744,CNP0164141,0,False,False,536.4862722250683,0.943286464547833,31,0,9,0.09677419354838701,9,3,1,0,2.555
8745,CNP0216513,0,False,False,296.4471998672395,1.555829992050349,21,0,1,0.6190476190476191,1,0,1,0,6.709
8746,CNP0144290,0,False,False,198.1730552471969,1.13567591674143,9,0,5,0.33333333333333304,5,1,0,0,0.263999999999999
8747,CNP0047855,0,False,False,905.423922858487,1.932182867126115,59,0,6,0.711864406779661,6,0,3,0,25.174999999999994
8748,CNP0171051,0,False,False,394.55386490870217,0.71546220981104,24,4,1,0.5416666666666661,5,1,0,0,2.42
8749,CNP0219238,1,True,False,973.1931068570148,2.712402796764105,50,0,18,0.98,18,6,4,1,3.624
8750,CNP0340054,0,False,False,368.4306915510276,1.360954063591042,15,2,5,0.533333333333333,7,1,0,0,-1.4020000000000001
8751,CNP0200432,0,False,False,1020.138703385064,1.221548311761653,41,9,17,0.658536585365853,26,9,4,0,-1.313000000000002
8752,CNP0055701,0,False,False,388.48240714496643,0.22689065908555703,20,2,4,0.4,6,2,0,0,1.129999999999999
8753,CNP0277444,0,False,False,244.32776446034052,1.593396180355618,13,0,4,0.846153846153846,4,2,0,0,3.525999999999999
8754,CNP0052063,0,False,False,350.36377721933707,2.056984433935152,18,0,7,0.5,7,3,0,0,-0.29700000000000004
8755,CNP0086911,0,False,False,450.65380334703127,2.140591695342574,30,0,3,0.6666666666666661,3,1,1,0,8.007000000000001
8756,CNP0385311,0,False,False,533.6596364585887,0.6654210798133361,31,3,5,0.48387096774193505,8,1,2,0,2.320999999999999
8757,CNP0160318,0,False,False,296.4455650473175,1.9761492595520922,18,0,3,0.7222222222222221,3,2,0,0,3.090999999999999
8758,CNP0285921,0,False,False,458.55311943890183,0.544111047430283,27,4,3,0.37037037037037,7,2,0,0,2.104
8759,CNP0323108,0,False,False,608.7181590841171,2.260001868803169,32,0,11,0.6875,11,2,3,0,3.818999999999999
8760,CNP0187307,0,False,False,306.44041943645385,2.818726533710514,19,0,3,1.0,3,2,0,0,3.378
8761,CNP0437804,0,False,False,612.5344521768113,1.9669586520642541,27,0,16,0.481481481481481,16,11,3,0,-0.781000000000001
8762,CNP0437805,0,False,False,613.5423929306371,1.810735817484428,27,0,16,0.481481481481481,15,12,3,0,-1.134000000000001
8763,CNP0210805,0,False,False,204.35161654363895,2.163131615727332,15,0,0,0.866666666666666,0,0,1,0,5.8480000000000025
8764,CNP0244471,0,False,False,164.2014578689283,0.5766345683988561,10,0,2,0.30000000000000004,2,0,0,0,1.993
8765,CNP0269374,0,False,False,292.28452007844896,1.2545167339321441,15,0,6,0.4,6,1,0,0,1.258
8766,CNP0306591,0,False,False,803.0001648586418,2.088661461893152,44,6,8,0.7272727272727271,14,9,3,0,0.48599999999999904
8767,CNP0130035,0,False,False,575.0319379724215,0.594224096039988,27,2,8,0.37037037037037,10,1,1,1,2.4210000000000003
8768,CNP0035967,0,False,False,472.56082401219703,-0.10635721891398901,26,4,3,0.23076923076923,7,2,0,0,0.729
8769,CNP0166812,0,False,False,333.4505199652704,0.64235791255686,12,1,4,0.416666666666666,5,1,0,0,-0.47900000000000004
8770,CNP0005832,0,False,False,323.43111651016005,1.4477218194124561,17,3,3,0.9411764705882351,6,0,0,1,-0.453
8771,CNP0247488,0,False,False,376.4442245050865,2.349402542652785,21,0,6,0.8095238095238091,6,1,0,0,1.6360000000000001
8772,CNP0066114,0,False,False,388.3753036122601,0.8660310450847851,18,4,6,0.44444444444444403,8,2,0,0,-0.079
8773,CNP0113598,0,False,False,428.73440103015037,2.542035404268373,30,0,1,0.9333333333333331,1,1,1,0,12.269000000000005
